GCA_000373305;GCA_007280585;944.0;81.4458;2585.0
GCA_000373305;GCA_006782915;81.5129;1373.0;2585.0
GCA_000373305;GCA_007677905;81.3707;1307.0;2585.0
GCA_000373305;GCA_006088715;81.221;2585.0;1479.0
GCA_000373305;GCA_007858575;1442.0;2585.0;82.6638
GCA_000373305;GCA_007896895;81.2639;1266.0;2585.0
GCA_000373305;GCA_007858555;81.574;1349.0;2585.0
GCA_000373305;GCA_007050945;80.9219;2585.0;1423.0
GCA_000373305;GCA_007856155;81.3475;1310.0;2585.0
GCA_000373305;GCA_007826865;88.2544;2585.0;1740.0
GCA_000373305;GCA_008042045;2585.0;82.281;1471.0
GCA_000373305;GCA_007113465;81.1408;1451.0;2585.0
GCA_000373305;GCA_007113445;81.0946;1453.0;2585.0
GCA_000373305;GCA_007679945;2585.0;2318.0;95.8077
GCA_000373305;GCA_008124915;81.5314;2585.0;1391.0
GCA_008312835;GCA_000373305;81.23;1350.0;2585.0
GCA_000373305;GCA_007113545;81.0954;1446.0;2585.0
GCA_000373305;GCA_008124905;81.5579;1395.0;2585.0
GCA_000373305;GCA_008042075;81.143;1394.0;2585.0
GCA_008042155;GCA_000373305;2585.0;84.2218;1591.0
GCA_000373305;GCA_008042275;2585.0;84.4509;1622.0
GCA_000373305;GCA_008124985;81.5427;1394.0;2585.0
GCA_008704395;GCA_000373305;1400.0;81.6811;2585.0
GCA_000373305;GCA_003443735;81.18;1323.0;2585.0
GCA_003268675;GCA_000373305;96.0407;2585.0;2208.0
GCA_003391135;GCA_000373305;81.2568;1229.0;2585.0
GCA_000373305;GCA_003454755;81.5682;1340.0;2585.0
GCA_000373305;GCA_003344445;81.1496;1386.0;2585.0
GCA_000373305;GCA_003665095;2585.0;1126.0;79.9661
GCA_000373305;GCA_003573595;81.6399;2585.0;1295.0
GCA_000373305;GCA_003352445;2585.0;2268.0;95.7587
GCA_003696235;GCA_000373305;2585.0;902.0;78.8538
GCA_000373305;GCA_003634815;1361.0;81.5499;2585.0
GCA_000373305;GCA_003635085;1072.0;2585.0;78.9114
GCA_000373305;GCA_003584805;80.3208;2585.0;1151.0
GCA_000373305;GCA_003687515;1072.0;2585.0;82.1003
GCA_003584825;GCA_000373305;80.9668;2585.0;1173.0
GCA_000373305;GCA_003725745;1320.0;81.8621;2585.0
GCA_000373305;GCA_003846185;2585.0;1666.0;87.3351
GCA_000373305;GCA_003752205;2585.0;82.405;1431.0
GCA_000373305;GCA_003709145;1384.0;81.5477;2585.0
GCA_000373305;GCA_003752275;1624.0;2585.0;84.4513
GCA_000373305;GCA_003751445;2585.0;84.5158;1646.0
GCA_000373305;GCA_003595545;80.3724;2585.0;1341.0
GCA_000373305;GCA_003721495;81.6283;1387.0;2585.0
GCA_000373305;GCA_003846265;81.8251;1348.0;2585.0
GCA_003814735;GCA_000373305;81.5334;1346.0;2585.0
GCA_000373305;GCA_003947265;80.7023;2585.0;1174.0
GCA_003846285;GCA_000373305;81.5729;1355.0;2585.0
GCA_000373305;GCA_003932715;81.4592;1354.0;2585.0
GCA_000373305;GCA_003688995;81.0106;2585.0;1375.0
GCA_003933295;GCA_000373305;81.2072;2585.0;1319.0
GCA_000373305;GCA_003846255;88.7315;2585.0;1803.0
GCA_000373305;GCA_003945525;81.1999;1309.0;2585.0
GCA_000373305;GCA_003947455;81.6014;1298.0;2585.0
GCA_000373305;GCA_003933965;1112.0;81.6219;2585.0
GCA_000373305;GCA_003977855;520.0;2585.0;76.0478
GCA_000373305;GCA_003721215;80.7254;2585.0;1189.0
GCA_000373305;GCA_003933485;81.1451;2585.0;1337.0
GCA_000373305;GCA_003949535;81.9477;1134.0;2585.0
GCA_000373305;GCA_003814765;80.9494;2585.0;1333.0
GCA_003947575;GCA_000373305;80.9295;2585.0;1340.0
GCA_000373305;GCA_003935055;81.4852;1341.0;2585.0
GCA_000373305;GCA_003949905;81.6752;1340.0;2585.0
GCA_000373305;GCA_003977835;81.1385;1308.0;2585.0
GCA_000373305;GCA_004010035;81.7498;1014.0;2585.0
GCA_000373305;GCA_003949845;2585.0;82.4583;1459.0
GCA_000373305;GCA_003949895;1537.0;2585.0;95.2883
GCA_004078575;GCA_000373305;81.9144;1123.0;2585.0
GCA_000373305;GCA_004010275;81.8266;1316.0;2585.0
GCA_000373305;GCA_004122755;1072.0;81.2915;2585.0
GCA_004193175;GCA_000373305;2585.0;866.0;78.7792
GCA_000373305;GCA_004000395;81.8793;1387.0;2585.0
GCA_000373305;GCA_003994375;80.9799;2585.0;1245.0
GCA_000373305;GCA_004104485;81.1933;1333.0;2585.0
GCA_000373305;GCA_003994395;81.3165;1442.0;2585.0
GCA_000373305;GCA_003984935;1392.0;81.5479;2585.0
GCA_000373305;GCA_004123705;80.3489;2585.0;1211.0
GCA_000373305;GCA_004124325;81.1441;1310.0;2585.0
GCA_000373305;GCA_004195735;81.9905;2585.0;1377.0
GCA_000373305;GCA_004196045;1384.0;81.907;2585.0
GCA_000373305;GCA_004195845;81.9615;1402.0;2585.0
GCA_004305975;GCA_000373305;2585.0;861.0;79.4773
GCA_000373305;GCA_004127445;81.9704;1349.0;2585.0
GCA_000373305;GCA_004195835;81.9468;2585.0;1385.0
GCA_000373305;GCA_004195945;81.9439;1402.0;2585.0
GCA_004348415;GCA_000373305;2585.0;78.9506;911.0
GCA_000302615;GCA_900091315;81.87;2678.0;1351.0
GCA_000373305;GCA_002551065;89.0817;1797.0;2585.0
GCA_000373305;GCA_002551015;88.5565;2585.0;1542.0
GCA_000373305;GCA_002573955;80.8987;2585.0;1136.0
GCA_000373305;GCA_002382885;88.6617;1753.0;2585.0
GCA_002551185;GCA_000373305;88.1496;2585.0;1756.0
GCA_002866845;GCA_000373305;80.864;2585.0;416.0
GCA_000373305;GCA_002551425;88.3748;2585.0;1575.0
GCA_002551215;GCA_000373305;88.587;2585.0;1723.0
GCA_000373305;GCA_002224125;80.1812;2585.0;1334.0
GCA_002727115;GCA_000373305;81.1015;2585.0;1159.0
GCA_000373305;GCA_002551225;88.6497;2585.0;1756.0
GCA_002797835;GCA_000373305;80.9958;2585.0;1243.0
GCA_002551335;GCA_000373305;89.0616;2585.0;1649.0
GCA_000373305;GCA_002742045;81.4331;1242.0;2585.0
GCA_000373305;GCA_002556545;81.5351;1451.0;2585.0
GCA_000373305;GCA_002803075;81.1752;1300.0;2585.0
GCA_000373305;GCA_002803065;81.4609;1373.0;2585.0
GCA_000373305;GCA_002802945;81.6275;1357.0;2585.0
GCA_000373305;GCA_002847285;1176.0;2585.0;79.4849
GCA_000373305;GCA_002892485;2585.0;82.0524;1148.0
GCA_000373305;GCA_002761895;81.1682;1363.0;2585.0
GCA_002891295;GCA_000373305;81.0629;1278.0;2585.0
GCA_000373305;GCA_002910825;81.4799;1076.0;2585.0
GCA_000373305;GCA_002846455;1352.0;81.1715;2585.0
GCA_000373305;GCA_002846415;1417.0;82.6996;2585.0
GCA_000373305;GCA_002848525;2585.0;2197.0;95.8885
GCA_002899455;GCA_000373305;81.5109;1284.0;2585.0
GCA_000373305;GCA_002920635;81.1331;1211.0;2585.0
GCA_002907485;GCA_000373305;2585.0;2182.0;95.9582
GCA_000373305;GCA_002812405;80.3207;1337.0;2585.0
GCA_003013745;GCA_000373305;81.5424;1357.0;2585.0
GCA_002891865;GCA_000373305;80.3371;2585.0;1341.0
GCA_000373305;GCA_003032475;80.81;2585.0;1335.0
GCA_000373305;GCA_003112515;80.7936;2585.0;1170.0
GCA_003097515;GCA_000373305;81.8666;1354.0;2585.0
GCA_000373305;GCA_003116795;81.7506;2585.0;1311.0
GCA_000373305;GCA_003144095;80.5906;2585.0;1035.0
GCA_000373305;GCA_002953255;2585.0;78.7642;1055.0
GCA_000373305;GCA_003041235;81.3134;1358.0;2585.0
GCA_000373305;GCA_003112535;81.111;1324.0;2585.0
GCA_000373305;GCA_003121295;80.3489;2585.0;1036.0
GCA_003054555;GCA_000373305;2585.0;82.6601;1394.0
GCA_000373305;GCA_003173645;1080.0;2585.0;84.4858
GCA_000373305;GCA_003143855;81.1628;1273.0;2585.0
GCA_000373305;GCA_003112595;1400.0;81.52;2585.0
GCA_000373305;GCA_003116725;2585.0;91.65;1995.0
GCA_000373305;GCA_003259275;1560.0;2585.0;84.7035
GCA_000373305;GCA_003311645;905.0;78.6178;2585.0
GCA_000373305;GCA_003116685;88.8872;2585.0;1955.0
GCA_000373305;GCA_003173635;97.2192;1436.0;2585.0
GCA_000373305;GCA_002954775;80.87;2585.0;1258.0
GCA_000373305;GCA_003323735;2585.0;1114.0;79.5439
GCA_003146615;GCA_000373305;81.3334;1379.0;2585.0
GCA_000373305;GCA_003259585;81.2817;1325.0;2585.0
GCA_000373305;GCA_003254205;2585.0;84.6863;1551.0
GCA_000373305;GCA_003208035;81.447;2585.0;1367.0
GCA_000373305;GCA_003173275;80.9174;1288.0;2585.0
GCA_003268555;GCA_000373305;80.5432;2585.0;1116.0
GCA_000373305;GCA_003268965;2585.0;84.4163;1596.0
GCA_000373305;GCA_003355155;1177.0;2585.0;79.6399
GCA_000373305;GCA_003259625;2585.0;84.6995;1564.0
GCA_003344905;GCA_000373305;81.6219;2585.0;1377.0
GCA_003429565;GCA_000373305;81.3196;1225.0;2585.0
GCA_000373305;GCA_003500685;2585.0;84.6137;1366.0
GCA_001750785;GCA_000373305;81.912;1323.0;2585.0
GCA_000373305;GCA_001746465;2585.0;82.4286;1404.0
GCA_000373305;GCA_001866645;81.1402;1100.0;2585.0
GCA_000373305;GCA_001746295;81.0028;1332.0;2585.0
GCA_001865315;GCA_000373305;81.8728;1421.0;2585.0
GCA_000373305;GCA_001753425;1353.0;81.2186;2585.0
GCA_001888885;GCA_000373305;1078.0;2585.0;78.7725
GCA_000373305;GCA_001748165;80.3003;2585.0;1336.0
GCA_000373305;GCA_001866665;81.0852;1346.0;2585.0
GCA_000373305;GCA_001905385;81.7088;1362.0;2585.0
GCA_000373305;GCA_001905005;80.8878;1337.0;2585.0
GCA_001905505;GCA_000373305;2585.0;1627.0;84.6053
GCA_001866675;GCA_000373305;1368.0;81.0006;2585.0
GCA_000373305;GCA_001905665;2585.0;82.6299;1422.0
GCA_001905705;GCA_000373305;2585.0;1539.0;84.7404
GCA_000373305;GCA_001905545;2585.0;1174.0;78.6887
GCA_001905405;GCA_000373305;88.9063;2585.0;1940.0
GCA_000373305;GCA_001905365;2585.0;1634.0;84.3983
GCA_001905855;GCA_000373305;81.2631;1347.0;2585.0
GCA_000373305;GCA_001905735;2585.0;84.5365;1567.0
GCA_000373305;GCA_001905595;1891.0;91.1492;2585.0
GCA_000373305;GCA_001906585;81.2122;1270.0;2585.0
GCA_000373305;GCA_001905795;1529.0;83.678;2585.0
GCA_000373305;GCA_001905905;88.2642;2585.0;1742.0
GCA_001970135;GCA_000373305;1376.0;81.7309;2585.0
GCA_000373305;GCA_001905825;1496.0;2585.0;82.4873
GCA_001941325;GCA_000373305;80.2733;1137.0;2585.0
GCA_001984445;GCA_000373305;81.0431;1300.0;2585.0
GCA_000373305;GCA_002128305;912.0;2585.0;78.5742
GCA_002019855;GCA_000373305;81.5181;1426.0;2585.0
GCA_000373305;GCA_001949645;80.3791;2585.0;1232.0
GCA_001953885;GCA_000373305;81.0099;1305.0;2585.0
GCA_000373305;GCA_002094995;97.665;2322.0;2585.0
GCA_000373305;GCA_002028385;81.6469;1355.0;2585.0
GCA_000373305;GCA_002017835;81.2622;1366.0;2585.0
GCA_002080455;GCA_000373305;81.6903;1356.0;2585.0
GCA_000373305;GCA_002154465;81.7492;1078.0;2585.0
GCA_002154495;GCA_000373305;1025.0;2585.0;79.5129
GCA_000373305;GCA_002104865;88.9979;2585.0;1420.0
GCA_000373305;GCA_002148965;81.3501;1201.0;2585.0
GCA_000373305;GCA_002128465;81.5007;1276.0;2585.0
GCA_000373305;GCA_002150735;1208.0;81.2298;2585.0
GCA_000373305;GCA_002154375;1160.0;81.5708;2585.0
GCA_000373305;GCA_002154345;88.8778;1657.0;2585.0
GCA_000373305;GCA_002021875;80.3019;2585.0;1340.0
GCA_000373305;GCA_002154575;81.2322;1139.0;2585.0
GCA_000373305;GCA_002154385;88.8374;2585.0;1590.0
GCA_000373305;GCA_002155905;81.4529;1162.0;2585.0
GCA_000373305;GCA_002154675;80.7317;1177.0;2585.0
GCA_000373305;GCA_002154505;81.1408;1177.0;2585.0
GCA_000373305;GCA_002155735;81.064;1017.0;2585.0
GCA_000373305;GCA_002288075;80.2517;2585.0;1178.0
GCA_000373305;GCA_002237655;81.4445;2585.0;1367.0
GCA_000373305;GCA_002154605;80.3584;2585.0;1107.0
GCA_000373305;GCA_002317005;81.9571;1099.0;2585.0
GCA_002300165;GCA_000373305;81.4183;1333.0;2585.0
GCA_002277855;GCA_000373305;81.5705;1300.0;2585.0
GCA_000373305;GCA_002317035;2585.0;82.0322;1138.0
GCA_000373305;GCA_002189675;81.4315;1469.0;2585.0
GCA_000373305;GCA_002317025;2585.0;82.0432;1123.0
GCA_002300315;GCA_000373305;80.9588;2585.0;1250.0
GCA_000373305;GCA_002261115;81.0878;1308.0;2585.0
GCA_002551105;GCA_000373305;88.9368;2585.0;1756.0
GCA_002551045;GCA_000373305;88.5625;2585.0;1610.0
GCA_000373305;GCA_001294345;2585.0;1515.0;84.3754
GCA_001418395;GCA_000373305;81.4093;932.0;2585.0
GCA_000373305;GCA_001418125;2585.0;978.0;79.7311
GCA_000373305;GCA_001418545;888.0;2585.0;79.8152
GCA_000373305;GCA_001418165;81.1479;2585.0;1129.0
GCA_000373305;GCA_001418415;81.1813;1130.0;2585.0
GCA_001294395;GCA_000373305;1353.0;81.6547;2585.0
GCA_000373305;GCA_001417735;80.8116;2585.0;1264.0
GCA_000373305;GCA_001418645;81.2204;1051.0;2585.0
GCA_000373305;GCA_001294325;2585.0;1173.0;79.6227
GCA_000373305;GCA_001418465;81.6236;1291.0;2585.0
GCA_001418625;GCA_000373305;2585.0;91.1896;1747.0
GCA_001426585;GCA_000373305;2585.0;82.5822;1357.0
GCA_000373305;GCA_001418585;81.2319;1169.0;2585.0
GCA_000373305;GCA_001419745;81.9158;1286.0;2585.0
GCA_001418565;GCA_000373305;81.0268;2585.0;1095.0
GCA_000373305;GCA_001419765;1152.0;81.101;2585.0
GCA_000373305;GCA_001427245;2585.0;1618.0;84.576
GCA_001426405;GCA_000373305;1442.0;2585.0;82.5938
GCA_001484705;GCA_000373305;81.5299;1334.0;2585.0
GCA_000373305;GCA_001426425;80.9253;2585.0;1424.0
GCA_000373305;GCA_001509485;81.2885;1193.0;2585.0
GCA_001425805;GCA_000373305;80.9351;2585.0;1333.0
GCA_000373305;GCA_001509785;1328.0;81.5024;2585.0
GCA_000373305;GCA_001509565;81.9025;2585.0;1367.0
GCA_000373305;GCA_001418655;81.1535;1294.0;2585.0
GCA_000373305;GCA_001507435;80.6272;1273.0;2585.0
GCA_000373305;GCA_001485105;80.3547;1217.0;2585.0
GCA_000373305;GCA_001513975;81.2205;1324.0;2585.0
GCA_000373305;GCA_001509505;2585.0;82.0034;1347.0
GCA_000373305;GCA_001514125;81.1816;1388.0;2585.0
GCA_001653115;GCA_000373305;81.2084;1149.0;2585.0
GCA_000373305;GCA_001509775;80.5281;2585.0;1274.0
GCA_000373305;GCA_001514135;81.1934;1362.0;2585.0
GCA_000373305;GCA_001507455;80.7801;2585.0;1266.0
GCA_001509475;GCA_000373305;80.8126;2585.0;1336.0
GCA_000373305;GCA_001550295;81.3822;2585.0;1073.0
GCA_001513985;GCA_000373305;1345.0;81.1848;2585.0
GCA_000373305;GCA_001541145;81.0291;2585.0;1303.0
GCA_001550215;GCA_000373305;1096.0;81.3982;2585.0
GCA_000373305;GCA_001514055;81.0378;1404.0;2585.0
GCA_000373305;GCA_001511815;81.3801;1422.0;2585.0
GCA_001550245;GCA_000373305;81.3724;2585.0;1057.0
GCA_000373305;GCA_001550375;81.0603;1218.0;2585.0
GCA_001553475;GCA_000373305;80.5519;2585.0;1234.0
GCA_000373305;GCA_001514145;80.9819;2585.0;1320.0
GCA_000373305;GCA_001542625;1336.0;81.1083;2585.0
GCA_000373305;GCA_001700505;2585.0;1427.0;84.4345
GCA_000373305;GCA_001700515;1160.0;81.9988;2585.0
GCA_001572115;GCA_000373305;1089.0;81.4456;2585.0
GCA_000373305;GCA_001570645;80.4982;2585.0;1282.0
GCA_000373305;GCA_001632865;81.3137;1380.0;2585.0
GCA_001751245;GCA_000373305;2585.0;78.6766;839.0
GCA_001640565;GCA_000373305;80.6629;2585.0;1344.0
GCA_000373305;GCA_001723115;88.3935;1552.0;2585.0
GCA_000373305;GCA_001751375;2585.0;1119.0;79.782
GCA_000373305;GCA_001636945;1353.0;81.1128;2585.0
GCA_000373305;GCA_001865245;81.661;1246.0;2585.0
GCA_000373305;GCA_001704275;80.9382;1280.0;2585.0
GCA_001746305;GCA_000373305;88.6828;2585.0;1826.0
GCA_001746285;GCA_000373305;88.7407;2585.0;1858.0
GCA_000373305;GCA_001746425;81.7402;1333.0;2585.0
GCA_000373305;GCA_001751265;80.2156;2585.0;899.0
GCA_000373305;GCA_001748305;2585.0;82.006;1410.0
GCA_000373305;GCA_000722355;81.3693;1061.0;2585.0
GCA_000373305;GCA_000722075;1328.0;81.2456;2585.0
GCA_000373305;GCA_000725625;81.2209;1244.0;2585.0
GCA_000797385;GCA_000373305;81.875;2585.0;1279.0
GCA_000373305;GCA_000967025;80.2839;489.0;2585.0
GCA_000373305;GCA_000725725;81.4502;1406.0;2585.0
GCA_000373305;GCA_000820785;2585.0;907.0;78.7934
GCA_000373305;GCA_000805335;81.1271;1185.0;2585.0
GCA_000373305;GCA_000829695;81.0663;2585.0;1279.0
GCA_000373305;GCA_000738695;80.8691;2585.0;1367.0
GCA_000373305;GCA_000829715;81.0763;1241.0;2585.0
GCA_000931445;GCA_000373305;81.4816;2585.0;1359.0
GCA_000373305;GCA_000993785;2585.0;933.0;79.2837
GCA_000373305;GCA_000772895;80.8936;2585.0;1350.0
GCA_000373305;GCA_000955965;81.1759;1358.0;2585.0
GCA_000830005;GCA_000373305;2585.0;82.4602;1463.0
GCA_000373305;GCA_000966965;81.6954;1277.0;2585.0
GCA_000373305;GCA_000966985;81.394;860.0;2585.0
GCA_000373305;GCA_000974485;929.0;78.4103;2585.0
GCA_000373305;GCA_000972435;81.6851;1275.0;2585.0
GCA_000981895;GCA_000373305;81.8662;1209.0;2585.0
GCA_000373305;GCA_000980885;81.1843;1262.0;2585.0
GCA_000373305;GCA_001044185;81.5056;1298.0;2585.0
GCA_001011035;GCA_000373305;1137.0;2585.0;79.4692
GCA_000373305;GCA_001044425;1304.0;81.5725;2585.0
GCA_000988945;GCA_000373305;81.0928;2585.0;1135.0
GCA_001190165;GCA_000373305;80.6668;2585.0;1156.0
GCA_000373305;GCA_000938975;80.3642;2585.0;1340.0
GCA_000373305;GCA_001005295;81.4997;2585.0;1321.0
GCA_000373305;GCA_001049855;2585.0;82.3945;1410.0
GCA_000373305;GCA_001027185;1328.0;81.2985;2585.0
GCA_000373305;GCA_001008135;81.1045;1161.0;2585.0
GCA_000373305;GCA_001005405;1160.0;81.1293;2585.0
GCA_000373305;GCA_001270595;81.1615;2585.0;535.0
GCA_000373305;GCA_001312965;2585.0;13.0;86.1674
GCA_001187435;GCA_000373305;80.896;2585.0;1132.0
GCA_000373305;GCA_001005085;80.8193;1361.0;2585.0
GCA_001267885;GCA_000373305;1369.0;81.3858;2585.0
GCA_001270025;GCA_000373305;81.2598;2585.0;1287.0
GCA_001313325;GCA_000373305;62.0;2585.0;86.4698
GCA_000373305;GCA_001270495;80.9821;2585.0;1326.0
GCA_000373305;GCA_001189035;81.0834;1346.0;2585.0
GCA_000373305;GCA_001189025;88.8016;2585.0;1966.0
GCA_000373305;GCA_001270485;80.9187;2585.0;1343.0
GCA_001270515;GCA_000373305;1424.0;2585.0;82.2002
GCA_000373305;GCA_001279005;81.3267;1349.0;2585.0
GCA_001315385;GCA_000373305;2585.0;83.3745;84.0
GCA_000373305;GCA_001270635;81.1397;1338.0;2585.0
GCA_000373305;GCA_001279455;81.3332;1306.0;2585.0
GCA_000373305;GCA_001279485;81.7381;1305.0;2585.0
GCA_000373305;GCA_001270675;88.1903;2585.0;1911.0
GCA_000373305;GCA_001279725;81.6572;2585.0;1239.0
GCA_000373305;GCA_001278095;2281.0;2585.0;95.8571
GCA_000373305;GCA_001279445;1288.0;81.7729;2585.0
GCA_000373305;GCA_001279685;81.7552;1299.0;2585.0
GCA_000373305;GCA_001279375;81.0158;1290.0;2585.0
GCA_000373305;GCA_001279935;1336.0;81.5397;2585.0
GCA_000373305;GCA_001279545;81.3435;1332.0;2585.0
GCA_000373305;GCA_001279845;1320.0;81.6903;2585.0
GCA_000373305;GCA_001279805;1113.0;78.9526;2585.0
GCA_000373305;GCA_001279965;81.647;1316.0;2585.0
GCA_000373305;GCA_001293595;81.454;1308.0;2585.0
GCA_001294335;GCA_000373305;80.8201;2585.0;1253.0
GCA_000718395;GCA_000373305;81.6527;1334.0;2585.0
GCA_000718525;GCA_000373305;2585.0;82.3697;1407.0
GCA_000718245;GCA_000373305;88.178;2585.0;1884.0
GCA_000373305;GCA_000718205;88.1861;2585.0;1918.0
GCA_000373305;GCA_000718675;81.0142;1302.0;2585.0
GCA_000373305;GCA_000718615;88.1865;2585.0;1888.0
GCA_000373305;GCA_000718835;81.0302;1250.0;2585.0
GCA_000373305;GCA_000719475;80.3807;2585.0;1139.0
GCA_000373305;GCA_000718955;81.4719;1340.0;2585.0
GCA_000373305;GCA_000719185;80.9583;2585.0;1307.0
GCA_000719015;GCA_000373305;1448.0;81.4067;2585.0
GCA_000373305;GCA_000719435;2585.0;82.0058;1380.0
GCA_000373305;GCA_000719365;81.1091;1222.0;2585.0
GCA_000373305;GCA_000719285;80.9873;2585.0;1330.0
GCA_000373305;GCA_000719035;88.2043;1913.0;2585.0
GCA_000373305;GCA_000719195;88.1642;2585.0;1890.0
GCA_000373305;GCA_000719735;2585.0;1157.0;79.6392
GCA_000373305;GCA_000719585;88.221;2585.0;1899.0
GCA_000373305;GCA_000719705;1024.0;2585.0;78.9448
GCA_000373305;GCA_000719695;1118.0;78.7998;2585.0
GCA_000719955;GCA_000373305;2585.0;82.0266;1383.0
GCA_000720405;GCA_000373305;2585.0;1579.0;84.4335
GCA_000373305;GCA_000720175;81.0847;1217.0;2585.0
GCA_000720135;GCA_000373305;81.2494;1366.0;2585.0
GCA_000373305;GCA_000720455;81.6153;1334.0;2585.0
GCA_000373305;GCA_000720555;1256.0;81.069;2585.0
GCA_000720595;GCA_000373305;80.7081;2585.0;1214.0
GCA_000373225;GCA_963924135;80.4723;2320.0;1282.0
GCA_000720065;GCA_000373305;88.1671;2585.0;1880.0
GCA_000373305;GCA_000720885;2585.0;1154.0;79.7129
GCA_000720295;GCA_000373305;81.2372;1354.0;2585.0
GCA_000373305;GCA_000720255;81.072;1302.0;2585.0
GCA_000373305;GCA_000720835;81.3912;2585.0;1327.0
GCA_000720715;GCA_000373305;81.0028;1306.0;2585.0
